ID,LONG_AXIS,PIXEL_SCALE,ROUNDNESS,SHORT_AXIS,SURFACE,VOLUME
248,5.6271777,9.0420000,0.51267135,2.8848928,51.000000,147.12953
249,7.3029843,9.0420000,0.53714545,3.9227648,90.000000,353.04883
250,5.0613360,9.0420000,0.72068881,3.6476482,58.000000,211.56360
251,2.9911653,9.0420000,0.81827095,2.4475837,23.000000,56.294424
252,6.0080980,9.0420000,0.71426790,4.2913915,81.000000,347.60271
253,4.9933426,9.0420000,0.68938393,3.4423302,54.000000,185.88583
254,4.0670499,9.0420000,0.69277726,2.8175597,36.000000,101.43215
255,4.2144768,9.0420000,0.82436705,3.4742758,46.000000,159.81669
256,4.7606449,9.0420000,0.61797546,2.9419617,44.000000,129.44632
257,8.6348994,9.0420000,0.46960017,4.0549503,110.00000,446.04453
258,4.2542644,9.0420000,0.79143215,3.3669616,45.000000,151.51327
259,9.1081479,9.0420000,0.31463268,2.8657210,82.000000,234.98912
260,6.2250195,9.0420000,0.39428470,2.4544300,48.000000,117.81264
261,6.2885907,9.0420000,0.53123589,3.3407251,66.000000,220.48785
262,4.4731481,9.0420000,0.74768976,3.3445270,47.000000,157.19277
263,4.2771925,9.0420000,0.64377523,2.7535506,37.000000,101.88137
264,6.7861279,9.0420000,0.57369907,3.8931952,83.000000,323.13520
265,4.0069384,9.0420000,0.59476588,2.3831902,30.000000,71.495707
266,7.7447006,9.0420000,0.48823475,3.7812320,92.000000,347.87334
267,3.9212659,9.0420000,0.72454536,2.8411350,35.000000,99.439726
268,4.1709032,9.0420000,0.49403040,2.0605530,27.000000,55.634930
269,8.1296925,9.0420000,0.50088177,4.0720148,104.00000,423.48954
270,4.5753371,9.0420000,0.88192554,4.0351067,58.000000,234.03619
271,2.7176833,9.0420000,0.77575564,2.1082582,18.000000,37.948647
272,4.7526489,9.0420000,0.69051758,3.2817876,49.000000,160.80759
273,4.7127809,9.0420000,0.73091320,3.4446338,51.000000,175.67632
274,3.4634087,9.0420000,0.66341096,2.2976633,25.000000,57.441583
275,2.7035214,9.0420000,1.0452057,2.8257359,24.000000,67.817661
276,4.8695523,9.0420000,0.63091364,3.0722670,47.000000,144.39655
277,4.4377728,9.0420000,0.72733170,3.2277328,45.000000,145.24798
278,5.6919546,9.0420000,0.54036842,3.0757525,55.000000,169.16639
279,3.4236729,9.0420000,0.73321164,2.5102769,27.000000,67.777475
280,8.7985395,9.0420000,0.45229484,3.9795340,110.00000,437.74874
281,3.4356416,9.0420000,0.91688177,3.1500772,34.000000,107.10262
282,3.6157958,9.0420000,0.68171109,2.4649281,28.000000,69.017987
283,7.3373141,9.0420000,0.88688471,6.5073517,150.00000,976.10275
284,3.9688873,9.0420000,0.88913003,3.5288568,44.000000,155.26970
285,3.4863070,9.0420000,0.73329191,2.5564807,28.000000,71.581461
286,4.0492721,9.0420000,0.69887370,2.8299298,36.000000,101.87747
287,6.8799959,9.0420000,0.75316789,5.1817920,112.00000,580.36070
288,5.6711982,9.0420000,0.74226972,4.2095587,75.000000,315.71690
289,5.5100155,9.0420000,0.55567436,3.0617743,53.000000,162.27404
290,3.7063492,9.0420000,0.78783701,2.9199991,34.000000,99.279968
291,6.7340453,9.0420000,0.61770446,4.1596498,88.000000,366.04918
292,6.9212506,9.0420000,0.61132028,4.2311009,92.000000,389.26128
293,3.4489865,9.0420000,0.85628260,2.9533071,32.000000,94.505828
294,5.0801880,9.0420000,0.81401890,4.1353691,66.000000,272.93436
295,3.4860999,9.0420000,0.57622640,2.0087828,22.000000,44.193221
296,3.1419739,9.0420000,0.80609270,2.5327222,25.000000,63.318056
297,4.4090497,9.0420000,0.85145851,3.7541228,52.000000,195.21439
298,4.5489358,9.0420000,0.70760086,3.2188308,46.000000,148.06622
299,3.6622494,9.0420000,0.73572580,2.6944114,31.000000,83.526753
300,3.3744538,9.0420000,0.97838815,3.3015257,35.000000,115.55340
301,4.6675728,9.0420000,0.74514038,3.4779970,51.000000,177.37785
302,5.9770243,9.0420000,0.78408430,4.6864909,88.000000,412.41120
303,4.3637982,9.0420000,0.65190665,2.8447891,39.000000,110.94677
304,5.1487023,9.0420000,0.54033994,2.7820495,45.000000,125.19223
305,2.9860214,9.0420000,0.96389131,2.8782001,27.000000,77.711402
306,3.4382102,9.0420000,0.86165868,2.9625636,32.000000,94.802036
307,4.5056247,9.0420000,0.79966904,3.6030086,51.000000,183.75344
308,4.0194015,9.0420000,0.72900261,2.9301541,37.000000,108.41570
309,5.7948540,9.0420000,0.36020417,2.0873305,38.000000,79.318561
310,4.8864661,9.0420000,0.93316488,4.5598786,70.000000,319.19150
311,5.2274460,9.0420000,0.80374837,4.2015512,69.000000,289.90703
312,6.4507641,9.0420000,0.65784905,4.2436291,86.000000,364.95210
313,3.4136189,9.0420000,0.79216937,2.7041644,29.000000,78.420767
314,5.2908084,9.0420000,0.75049878,3.9707453,66.000000,262.06919
315,2.4254311,9.0420000,0.97396813,2.3622926,18.000000,42.521267
316,4.7886755,9.0420000,0.74957151,3.5894547,54.000000,193.83056
317,2.8634675,9.0420000,0.73759713,2.1120854,19.000000,40.129623
318,8.6042475,9.0420000,0.80831789,6.9549671,188.00000,1307.5338
319,5.9446511,9.0420000,0.56746351,3.3733726,63.000000,212.52247
320,3.9513947,9.0420000,0.57083070,2.2555774,28.000000,63.156168
321,4.7990290,9.0420000,0.51138161,2.4541352,37.000000,90.803001
322,5.1977953,9.0420000,0.57730838,3.0007308,49.000000,147.03581
323,8.2771640,9.0420000,0.53894567,4.4609418,116.00000,517.46924
324,6.6946188,9.0420000,0.39772826,2.6626391,56.000000,149.10779
325,4.7380780,9.0420000,0.63805518,3.0231552,45.000000,136.04198
326,4.7504497,9.0420000,0.66294659,3.1492944,47.000000,148.01684
327,5.1287795,9.0420000,0.64135421,3.2893643,53.000000,174.33631
328,4.8274631,9.0420000,0.68293946,3.2968650,50.000000,164.84325
329,5.5942248,9.0420000,0.62044050,3.4708836,61.000000,211.72390
330,5.8656298,9.0420000,0.47183592,2.7676148,51.000000,141.14836
331,2.4890385,9.0420000,0.82206639,2.0461549,16.000000,32.738478
332,6.2185933,9.0420000,0.70788753,4.4020647,86.000000,378.57756
333,2.4254311,9.0420000,0.97396813,2.3622926,18.000000,42.521267
334,6.3138292,9.0420000,0.60684540,3.8315182,76.000000,291.19538
335,3.8469376,9.0420000,0.88186822,3.3924920,41.000000,139.09217
336,2.9154759,9.0420000,0.82386088,2.4019466,22.000000,52.842825
337,5.5784508,9.0420000,0.38869281,2.1683037,38.000000,82.395541
338,4.7507011,9.0420000,0.59235765,2.8141142,42.000000,118.19279
339,5.8355360,9.0420000,0.57018851,3.3273556,61.000000,202.96869
340,3.6479131,9.0420000,0.64583996,2.3559681,27.000000,63.611138
341,3.0181955,9.0420000,0.76873751,2.3202001,22.000000,51.044402
342,3.2549462,9.0420000,0.78115255,2.5426095,26.000000,66.107847
343,2.7474491,9.0420000,0.80120643,2.2012739,19.000000,41.824203
344,5.6835878,9.0420000,0.56166820,3.1922905,57.000000,181.96056
345,4.8049776,9.0420000,0.60662467,2.9148179,44.000000,128.25199
346,4.4339868,9.0420000,0.53428783,2.3690252,33.000000,78.177830
347,3.6997061,9.0420000,0.72090389,2.6671325,31.000000,82.681108
348,4.6901792,9.0420000,0.75244471,3.5291006,52.000000,183.51323
349,1.9581419,9.0420000,1.0792081,2.1132425,13.000000,27.472152
350,4.1434770,9.0420000,0.87140112,3.6106305,47.000000,169.69963
351,4.1492835,9.0420000,0.77652100,3.2220058,42.000000,135.32424
352,2.1520017,9.0420000,1.0309941,2.2187010,15.000000,33.280516
353,2.4203577,9.0420000,0.92371912,2.2357307,17.000000,38.007422
354,3.6765801,9.0420000,0.68290463,2.5107536,29.000000,72.811854
355,3.0161155,9.0420000,0.66482567,2.0051910,19.000000,38.098630
356,4.2339734,9.0420000,0.62147251,2.6312981,35.000000,92.095433
357,5.2097602,9.0420000,0.75057593,3.9103206,64.000000,250.26052
358,2.8977535,9.0420000,0.87187672,2.5264838,23.000000,58.109128
359,2.3529412,9.0420000,0.97741029,2.2997889,17.000000,39.096412
360,5.6339579,9.0420000,0.43121254,2.4294333,43.000000,104.46563
361,3.3327436,9.0420000,0.88839890,2.9608058,31.000000,91.784978
362,3.2133402,9.0420000,0.92482158,2.9717664,30.000000,89.152992
363,2.7412521,9.0420000,0.93191192,2.5546055,22.000000,56.201320
364,3.7297356,9.0420000,0.75510610,2.8163461,33.000000,92.939421
365,3.3317863,9.0420000,0.71686249,2.3884326,25.000000,59.710816
366,6.3080075,9.0420000,0.67196247,4.2387443,84.000000,356.05452
367,3.4027766,9.0420000,0.82471614,2.8063248,30.000000,84.189745
368,4.6669971,9.0420000,0.54072542,2.5235640,37.000000,93.371867
369,5.7688820,9.0420000,0.47823000,2.7588524,50.000000,137.94262
370,5.7462442,9.0420000,0.55912636,3.2128766,58.000000,186.34684
371,3.3541020,9.0420000,0.73564951,2.4674435,26.000000,64.153531
372,4.6512364,9.0420000,0.73567044,3.4217771,50.000000,171.08886
373,3.9713579,9.0420000,0.56510624,2.2442391,28.000000,62.838696
374,6.9908873,9.0420000,0.44940160,3.1417159,69.000000,216.77840
375,5.5643073,9.0420000,0.72993849,4.0616021,71.000000,288.37375
376,1.9581419,9.0420000,1.0792081,2.1132425,13.000000,27.472152
377,2.5000000,9.0420000,0.91673247,2.2918312,18.000000,41.252961
378,5.4802668,9.0420000,0.62531485,3.4268922,59.000000,202.18664
379,3.0623638,9.0420000,0.78066446,2.3906786,23.000000,54.985607
380,3.0947698,9.0420000,0.83087069,2.5713535,25.000000,64.283838
