ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
7013,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7014,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7015,9.0000000,1.4323945,2.0257117,1.4142136,18.231405,9.0750000
7016,7.0000000,0.93316488,1.4419602,1.5452363,10.093721,9.0750000
7017,10.000000,0.55166358,1.3251414,2.4020824,13.251414,9.0750000
7018,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
7019,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7020,10.000000,1.1014183,1.8724111,1.7000000,18.724111,9.0750000
7021,10.000000,0.57979943,1.3585135,2.3430749,13.585135,9.0750000
7022,12.000000,0.45646430,1.3204413,2.8927592,15.845295,9.0750000
7023,7.0000000,0.93316488,1.4419602,1.5452363,10.093721,9.0750000
7024,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7025,8.0000000,0.94205007,1.5488418,1.6441183,12.390734,9.0750000
7026,9.0000000,1.4323945,2.0257117,1.4142136,18.231405,9.0750000
7027,11.000000,0.47926522,1.2954163,2.7029216,14.249580,9.0750000
7028,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7029,10.000000,0.90172772,1.6941926,1.8788294,16.941926,9.0750000
7030,14.000000,0.80724799,1.8966735,2.3495549,26.553429,9.0750000
7031,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7032,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7033,23.000000,0.31941249,1.5292022,4.7875469,35.171652,9.0750000
7034,14.000000,0.99029742,2.1007381,2.1213203,29.410333,9.0750000
7035,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7036,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7037,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
7038,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7039,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7040,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7041,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7042,8.0000000,0.66520270,1.3015087,1.9565595,10.412069,9.0750000
7043,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7044,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7045,6.0000000,0.56822261,1.0417414,1.8333333,6.2504487,9.0750000
7046,11.000000,0.39632410,1.1780037,2.9723241,12.958040,9.0750000
7047,15.000000,0.51035433,1.5610133,3.0586853,23.415199,9.0750000
7048,7.0000000,0.93316488,1.4419602,1.5452363,10.093721,9.0750000
7049,8.0000000,0.65189865,1.2884278,1.9764235,10.307423,9.0750000
7050,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7051,12.000000,1.5278875,2.4158022,1.5811388,28.989626,9.0750000
7052,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7053,11.000000,0.48979244,1.3095662,2.6737166,14.405228,9.0750000
7054,16.000000,0.74887840,1.9529481,2.6078308,31.247170,9.0750000
7055,13.000000,1.1189229,2.1517748,1.9230769,27.973073,9.0750000
7056,10.000000,0.68014933,1.4713880,2.1633308,14.713880,9.0750000
7057,10.000000,0.73512676,1.5296997,2.0808652,15.296997,9.0750000
7058,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7059,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7060,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7061,11.000000,0.73299387,1.6020334,2.1856028,17.622368,9.0750000
7062,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7063,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7064,8.0000000,1.0185916,1.6105348,1.5811388,12.884278,9.0750000
7065,9.0000000,1.4323945,2.0257117,1.4142136,18.231405,9.0750000
7066,15.000000,0.55662998,1.6302492,2.9287844,24.453738,9.0750000
7067,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
7068,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7069,8.0000000,1.0185916,1.6105348,1.5811388,12.884278,9.0750000
7070,10.000000,0.90172772,1.6941926,1.8788294,16.941926,9.0750000
7071,7.0000000,0.75296752,1.2952757,1.7202278,9.0669297,9.0750000
7072,10.000000,0.57979943,1.3585135,2.3430749,13.585135,9.0750000
7073,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7074,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7075,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7076,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7077,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7078,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7079,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7080,17.000000,0.96474798,2.2848435,2.3683320,38.842340,9.0750000
7081,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
7082,12.000000,0.68754935,1.6205694,2.3570226,19.446832,9.0750000
7083,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7084,13.000000,0.54763259,1.5053635,2.7488567,19.569726,9.0750000
7085,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7086,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7087,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7088,11.000000,0.58437305,1.4304296,2.4478022,15.734726,9.0750000
7089,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7090,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7091,9.0000000,0.63574769,1.3495492,2.1227748,12.145943,9.0750000
7092,10.000000,0.98243792,1.7683883,1.8000000,17.683883,9.0750000
7093,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7094,9.0000000,1.4323945,2.0257117,1.4142136,18.231405,9.0750000
7095,18.000000,0.23424394,1.1584986,4.9456927,20.852974,9.0750000
7096,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7097,12.000000,0.66031150,1.5881449,2.4051449,19.057739,9.0750000
7098,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7099,9.0000000,1.4323945,2.0257117,1.4142136,18.231405,9.0750000
7100,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7101,5.0000000,1.5915494,1.5915494,1.0000000,7.9577472,9.0750000
7102,7.0000000,0.93316488,1.4419602,1.5452363,10.093721,9.0750000
7103,12.000000,0.67077986,1.6006843,2.3863035,19.208212,9.0750000
7104,7.0000000,0.93316488,1.4419602,1.5452363,10.093721,9.0750000
7105,17.000000,0.36727489,1.4097599,3.8384325,23.965918,9.0750000
7106,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7107,10.000000,0.88419413,1.6776404,1.8973666,16.776404,9.0750000
7108,10.000000,1.0681540,1.8439197,1.7262677,18.439197,9.0750000
7109,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7110,9.0000000,1.0002065,1.6927435,1.6923940,15.234691,9.0750000
7111,6.0000000,1.0577682,1.4213334,1.3437096,8.5280002,9.0750000
7112,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7113,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7114,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7115,9.0000000,1.4323945,2.0257117,1.4142136,18.231405,9.0750000
7116,8.0000000,1.0185916,1.6105348,1.5811388,12.884278,9.0750000
7117,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7118,12.000000,1.1435332,2.0899701,1.8276427,25.079642,9.0750000
7119,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7120,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7121,6.0000000,0.80888159,1.2429200,1.5365907,7.4575198,9.0750000
7122,12.000000,0.67906109,1.6105348,2.3717082,19.326417,9.0750000
7123,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7124,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7125,17.000000,0.86020708,2.1575011,2.5081183,36.677519,9.0750000
7126,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7127,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7128,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7129,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7130,12.000000,0.83847482,1.7896195,2.1343747,21.475434,9.0750000
7131,8.0000000,0.56588424,1.2004218,2.1213203,9.6033740,9.0750000
7132,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7133,6.0000000,0.80888159,1.2429200,1.5365907,7.4575198,9.0750000
7134,9.0000000,0.80572190,1.5192838,1.8856181,13.673554,9.0750000
7135,11.000000,0.67787273,1.5406198,2.2727273,16.946818,9.0750000
7136,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7137,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7138,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7139,8.0000000,1.0185916,1.6105348,1.5811388,12.884278,9.0750000
7140,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7141,6.0000000,0.55003948,1.0249381,1.8633900,6.1496284,9.0750000
7142,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7143,8.0000000,0.73744191,1.3703578,1.8582586,10.962862,9.0750000
7144,8.0000000,0.73744191,1.3703578,1.8582586,10.962862,9.0750000
7145,6.0000000,0.58764902,1.0593993,1.8027756,6.3563960,9.0750000
7146,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7147,9.0000000,1.4323945,2.0257117,1.4142136,18.231405,9.0750000
7148,13.000000,0.77702980,1.7931457,2.3076923,23.310894,9.0750000
7149,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7150,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
7151,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7152,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7153,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7154,11.000000,1.0486893,1.9162176,1.8272501,21.078393,9.0750000
7155,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7156,16.000000,0.92271571,2.1677990,2.3493683,34.684784,9.0750000
7157,5.0000000,0.76516800,1.1035410,1.4422205,5.5177049,9.0750000
7158,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7159,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7160,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7161,13.000000,0.61076578,1.5897692,2.6029114,20.667000,9.0750000
7162,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7163,8.0000000,1.0185916,1.6105348,1.5811388,12.884278,9.0750000
7164,6.0000000,0.85943669,1.2811726,1.4907120,7.6870355,9.0750000
7165,8.0000000,0.59917155,1.2352238,2.0615528,9.8817904,9.0750000
7166,10.000000,0.84432331,1.6393793,1.9416488,16.393793,9.0750000
7167,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7168,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7169,5.0000000,0.97045697,1.2427913,1.2806248,6.2139565,9.0750000
7170,6.0000000,1.0577682,1.4213334,1.3437096,8.5280002,9.0750000
7171,7.0000000,0.89492042,1.4121027,1.5779087,9.8847191,9.0750000
7172,9.0000000,0.68653227,1.4024158,2.0427529,12.621742,9.0750000
7173,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7174,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7175,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7176,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7177,12.000000,0.94834394,1.9032622,2.0069324,22.839146,9.0750000
7178,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7179,6.0000000,0.80888159,1.2429200,1.5365907,7.4575198,9.0750000
7180,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7181,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7182,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7183,9.0000000,1.0313240,1.7188734,1.6666667,15.469860,9.0750000
7184,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7185,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7186,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7187,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7188,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7189,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7190,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7191,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7192,5.0000000,0.76516800,1.1035410,1.4422205,5.5177049,9.0750000
7193,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7194,9.0000000,0.75832649,1.4739218,1.9436506,13.265296,9.0750000
7195,10.000000,1.1327754,1.8988776,1.6763055,18.988776,9.0750000
7196,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7197,6.0000000,0.80888159,1.2429200,1.5365907,7.4575198,9.0750000
7198,7.0000000,0.66573348,1.2179355,1.8294641,8.5255484,9.0750000
7199,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7200,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
7201,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7202,8.0000000,0.94205007,1.5488418,1.6441183,12.390734,9.0750000
7203,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7204,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7205,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7206,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7207,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7208,5.0000000,0.58512847,0.96501859,1.6492423,4.8250930,9.0750000
7209,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7210,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7211,8.0000000,0.73744191,1.3703578,1.8582586,10.962862,9.0750000
7212,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7213,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7214,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7215,8.0000000,0.66520270,1.3015087,1.9565595,10.412069,9.0750000
7216,8.0000000,0.78353203,1.4125325,1.8027756,11.300260,9.0750000
7217,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7218,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7219,8.0000000,1.0185916,1.6105348,1.5811388,12.884278,9.0750000
7220,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
7221,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7222,8.0000000,0.65189865,1.2884278,1.9764235,10.307423,9.0750000
7223,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7224,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7225,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7226,6.0000000,0.80888159,1.2429200,1.5365907,7.4575198,9.0750000
7227,10.000000,0.98243792,1.7683883,1.8000000,17.683883,9.0750000
7228,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7229,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7230,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7231,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7232,5.0000000,0.76516800,1.1035410,1.4422205,5.5177049,9.0750000
7233,9.0000000,0.75832649,1.4739218,1.9436506,13.265296,9.0750000
7234,12.000000,0.56998910,1.4755331,2.5887041,17.706397,9.0750000
7235,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7236,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7237,7.0000000,0.93316488,1.4419602,1.5452363,10.093721,9.0750000
7238,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7239,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7240,5.0000000,1.5915494,1.5915494,1.0000000,7.9577472,9.0750000
7241,6.0000000,0.80888159,1.2429200,1.5365907,7.4575198,9.0750000
7242,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7243,8.0000000,0.88094412,1.4977669,1.7001838,11.982135,9.0750000
7244,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7245,6.0000000,0.80888159,1.2429200,1.5365907,7.4575198,9.0750000
7246,8.0000000,0.59917155,1.2352238,2.0615528,9.8817904,9.0750000
7247,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7248,7.0000000,0.37262898,0.91119724,2.4453204,6.3783807,9.0750000
7249,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7250,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7251,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7252,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7253,6.0000000,0.58764902,1.0593993,1.8027756,6.3563960,9.0750000
7254,25.000000,0.51695167,2.0282432,3.9234679,50.706081,9.0750000
7255,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7256,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7257,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7258,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7259,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
7260,9.0000000,1.4323945,2.0257117,1.4142136,18.231405,9.0750000
7261,9.0000000,0.78394563,1.4986123,1.9116278,13.487511,9.0750000
7262,8.0000000,0.65189865,1.2884278,1.9764235,10.307423,9.0750000
7263,6.0000000,0.85943669,1.2811726,1.4907120,7.6870355,9.0750000
7264,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7265,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7266,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7267,5.0000000,1.5915494,1.5915494,1.0000000,7.9577472,9.0750000
7268,5.0000000,0.79577472,1.1253954,1.4142136,5.6269770,9.0750000
7269,11.000000,0.67787273,1.5406198,2.2727273,16.946818,9.0750000
7270,16.000000,0.48922975,1.5784887,3.2264774,25.255820,9.0750000
7271,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
7272,6.0000000,1.0577682,1.4213334,1.3437096,8.5280002,9.0750000
7273,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7274,5.0000000,0.68601269,1.0449034,1.5231546,5.2245170,9.0750000
7275,10.000000,1.1327754,1.8988776,1.6763055,18.988776,9.0750000
7276,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7277,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7278,9.0000000,0.58011977,1.2891550,2.2222222,11.602395,9.0750000
7279,6.0000000,1.1271301,1.4671946,1.3017083,8.8031674,9.0750000
7280,9.0000000,0.57867308,1.2875466,2.2249983,11.587919,9.0750000
7281,8.0000000,0.79499835,1.4228305,1.7897276,11.382644,9.0750000
7282,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7283,13.000000,0.60600244,1.5835578,2.6131212,20.586252,9.0750000
7284,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7285,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7286,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7287,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7288,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7289,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7290,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7291,8.0000000,0.46697611,1.0904792,2.3351927,8.7238336,9.0750000
7292,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7293,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7294,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7295,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7296,8.0000000,0.61499872,1.2514317,2.0348526,10.011454,9.0750000
7297,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7298,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7299,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
7300,8.0000000,0.73744191,1.3703578,1.8582586,10.962862,9.0750000
7301,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7302,5.0000000,1.5915494,1.5915494,1.0000000,7.9577472,9.0750000
7303,8.0000000,1.1317685,1.6976527,1.5000000,13.581222,9.0750000
7304,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7305,6.0000000,0.80888159,1.2429200,1.5365907,7.4575198,9.0750000
7306,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7307,11.000000,0.83895140,1.7139171,2.0429277,18.853088,9.0750000
7308,16.000000,0.49687397,1.5907729,3.2015621,25.452366,9.0750000
7309,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
7310,7.0000000,0.93316488,1.4419602,1.5452363,10.093721,9.0750000
7311,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7312,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7313,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7314,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7315,9.0000000,0.55780747,1.2641205,2.2662309,11.377085,9.0750000
7316,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7317,7.0000000,0.93316488,1.4419602,1.5452363,10.093721,9.0750000
7318,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7319,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7320,7.0000000,0.93316488,1.4419602,1.5452363,10.093721,9.0750000
7321,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7322,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7323,9.0000000,0.86263162,1.5720234,1.8223577,14.148211,9.0750000
7324,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7325,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7326,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
7327,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
7328,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7329,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7330,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7331,10.000000,0.74896444,1.5440297,2.0615528,15.440297,9.0750000
7332,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7333,5.0000000,0.76516800,1.1035410,1.4422205,5.5177049,9.0750000
7334,8.0000000,0.59917155,1.2352238,2.0615528,9.8817904,9.0750000
7335,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7336,6.0000000,0.40444080,0.87887714,2.1730675,5.2732628,9.0750000
7337,6.0000000,1.0577682,1.4213334,1.3437096,8.5280002,9.0750000
7338,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7339,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7340,7.0000000,0.71359667,1.2609576,1.7670453,8.8267034,9.0750000
7341,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7342,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7343,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7344,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7345,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
7346,7.0000000,0.89492042,1.4121027,1.5779087,9.8847191,9.0750000
7347,6.0000000,1.3750987,1.6205694,1.1785113,9.7234162,9.0750000
7348,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7349,8.0000000,0.42221415,1.0368990,2.4558603,8.2951919,9.0750000
7350,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7351,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
7352,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7353,5.0000000,0.76516800,1.1035410,1.4422205,5.5177049,9.0750000
7354,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7355,5.0000000,1.5915494,1.5915494,1.0000000,7.9577472,9.0750000
7356,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
7357,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7358,5.0000000,0.97045697,1.2427913,1.2806248,6.2139565,9.0750000
7359,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7360,5.0000000,0.58512847,0.96501859,1.6492423,4.8250930,9.0750000
7361,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
7362,6.0000000,0.80888159,1.2429200,1.5365907,7.4575198,9.0750000
7363,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7364,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7365,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7366,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7367,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7368,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
7369,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
7370,14.000000,0.67972166,1.7404223,2.5604926,24.365912,9.0750000
7371,6.0000000,0.76394373,1.2079011,1.5811388,7.2474065,9.0750000
7372,6.0000000,0.80888159,1.2429200,1.5365907,7.4575198,9.0750000
7373,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7374,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7375,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
7376,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
